"screen_name","created_at","text","hashtags","followers_count","favourites_count","verified"
"ATAFIN",2021-08-23 06:35:57,"#Fed #Taper non stop in Smart Money Focus

After #FedMinutes vs Before #JacksonHole 

#DXY #FX Bear Strike to 93.30 Zone

Active Key Levels
#DXY Fut&gt; 93.30 (93.35)
#EURUSD&gt; 1.17 (1.1715)
#USDMXN in 20.30 (20.33)
#Gold Fut&lt; 1800 (1787)
#Nasdaq Fut in 15.150 (15.140)

f Next H1-H4 https://t.co/0agZJ9m3wV","Fed Taper FedMinutes JacksonHole DXY FX DXY EURUSD USDMXN Gold Nasdaq",628,66,FALSE
"ATAFIN",2021-08-26 17:58:20,"#Fed #JacksonHole

#PowellSpeech #Taper Tomorrow Never Dies...

#DXY #FX #Bulls Strike &gt; Major 93

Active Key Levels
#DXY Fut &gt; 93 (93.06)
#EURUSD&gt; 1.1750 (1.1753)
#USDMXN&gt; 20.30 (20.28)
#Gold Fut&lt; 1800 (1795)
#Nasdaq Fut&gt; 15.300 (15.331)

f Next H1-H4 https://t.co/HPgH536kXW","Fed JacksonHole PowellSpeech Taper DXY FX Bulls DXY EURUSD USDMXN Gold Nasdaq",628,66,FALSE
"ATAFIN",2021-08-25 06:30:16,"#Fed #JacksonHole #Taper and Nothing Else Matters...

#DXY #FX #Bulls #Bears Fight in Major 93 Zone

Active Key Levels
#DXY Fut in 93 (93.00)
#EURUSD&lt; 1.1750 (1.1744)
#USDMXN&lt; 20.30 (20.21)
#Gold Fut in 1800 (1797)
#Nasdaq Fut&gt; 15.350 (15.368)

f Next H1-H4 https://t.co/jGCCEgtaH3","Fed JacksonHole Taper DXY FX Bulls Bears DXY EURUSD USDMXN Gold Nasdaq",628,66,FALSE
"tradetosser",2021-08-26 02:36:27,"#USDMXN OPEN SHORT @ 20.226 1 UNIT, BOUGHT  @ 20.251, PROFIT -25 PIPS. TIME HELD: 298mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-25 02:00:27,"#USDMXN OPEN SHORT @ 20.193 1 UNIT, BOUGHT  @ 20.213, PROFIT -20 PIPS. TIME HELD: 191mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-27 22:23:21,"#USDMXN OPEN SHORT @ 20.185 1 UNIT, SOLD @ 20.189, PROFIT -4 PIPS. TIME HELD: 218mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-26 11:13:27,"#USDMXN OPEN LONG @ 20.313 2 UNIT, SOLD @ 20.303, PROFIT -20 PIPS. TIME HELD: 95mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-27 02:12:28,"#USDMXN OPEN LONG @ 20.346 2 UNIT, SOLD @ 20.354, PROFIT 16 PIPS. TIME HELD: 305mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-27 08:20:08,"#USDMXN OPEN LONG @ 20.332 2 UNIT, SOLD @ 20.366, PROFIT 68 PIPS. TIME HELD: 174mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-25 11:23:27,"#USDMXN OPEN LONG @ 20.201 2 UNIT, SOLD @ 20.242, PROFIT 82 PIPS. TIME HELD: 252mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-23 12:23:33,"#USDMXN OPEN LONG @ 20.288 2 UNIT, SOLD @ 20.343, PROFIT 110 PIPS. TIME HELD: 161mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-24 17:04:31,"#USDMXN OPEN SHORT @ 20.286 2 UNIT, BOUGHT  @ 20.251, PROFIT 70 PIPS. TIME HELD: 76mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-24 12:19:03,"#USDMXN OPEN SHORT @ 20.335 2 UNIT, BOUGHT  @ 20.29, PROFIT 90 PIPS. TIME HELD: 46mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"tradetosser",2021-08-24 05:56:44,"#USDMXN OPEN SHORT @ 20.313 1 UNIT, BOUGHT  @ 20.276, PROFIT 37 PIPS. TIME HELD: 495mins #FOREX #FX $USDMXN","USDMXN FOREX FX",11919,45,FALSE
"sakanano_tsuri",2021-08-27 12:32:08,"<U+30B8><U+30E3><U+30AF><U+30BD><U+30F3><U+30DB><U+30FC><U+30EB><U+4F1A><U+5408><U+304C><U+958B><U+50AC>
<U+2192>FX<U+306E><U+30DC><U+30E9><U+30C6><U+30A3><U+30EA><U+30C6><U+30A3><U+304C><U+9AD8><U+304F><U+306A><U+308B><U+304B><U+3082>

<U+30A2><U+30E1><U+30EA><U+30AB><U+91D1><U+5229><U+4E88><U+6E2C><U+76F8><U+5834>
·<U+91D1><U+5229><U+4E0A><U+3052><U+306E><U+4E88><U+6E2C><U+304C><U+6025><U+306B><U+4E0A><U+304C><U+3063><U+3066><U+304D><U+305F>
·<U+30C9><U+30EB><U+304C><U+4E0A><U+304C><U+308B><U+53EF><U+80FD><U+6027><U+304C><U+9AD8><U+304F><U+306A><U+3063><U+305F><U+FF1F>

DXY
·MACD<U+306F><U+30C8><U+30EC><U+30F3><U+30C9><U+306A><U+3044>
·RSI<U+306F>50<U+4EE5><U+4E0A>

USDRUB:<U+5C11><U+3057><U+3042><U+304C><U+3063><U+305F>
USDMXN:<U+5C11><U+3057><U+4E0A><U+304C><U+3063><U+305F>
USDEUR:<U+30DD><U+30B8><U+30B7><U+30E7><U+30F3><U+30AB><U+30C3><U+30C8><U+3057><U+305F>",,789,51,FALSE
"sakanano_tsuri",2021-08-25 12:17:22,"USDGBP
·<U+4E00><U+6642><U+7684><U+306B><U+6025><U+843D>
·<U+5229><U+76CA><U+78BA><U+5B9A><U+3057><U+3066><U+3088><U+304B><U+3063><U+305F>

USDEUR
·<U+904E><U+5927><U+8A55><U+4FA1><U+306A><U+306E><U+3067><U+5229><U+78BA><U+3059><U+308B>

USDJPY
·<U+5F37><U+3044><U+30B7><U+30B0><U+30CA><U+30EB><U+306F><U+306A><U+3044><U+3088><U+3046><U+306A><U+611F><U+3058>

<U+25CF><U+7D50><U+8AD6>
<U+77ED><U+671F><U+7684><U+306B><U+306F>FX<U+697D><U+89B3><U+7684><U+306A><U+76F8><U+5834><U+3067><U+3082><U+3063><U+3068><U+4E0A><U+304C><U+308B><U+3068><U+601D><U+3063><U+3066><U+3044><U+308B>
·USDEUR<U+306F><U+5229><U+78BA><U+3059><U+308B>
·USDGBP<U+3001>USDRUB<U+3001>USDMXN<U+306F><U+5F15><U+304D><U+7D9A><U+304D><U+4FDD><U+6709>",,789,51,FALSE
"sueyangfx",2021-08-26 21:36:55,"Mexican Peso Outlook: How Will USD/MXN React to the Jackson Hole Summit? #money #currency #fx #markets #USDnews https://t.co/QTYZnRzmV2","money currency fx markets USDnews",2732,300,FALSE
"rubberduck42B",2021-08-26 16:00:10,"Emerging market FX selloff likely to continue for USD/ZAR, USD/RUB and USD/MXN https://t.co/Q3DopzXqAj",,0,0,FALSE
"JMahony_IG",2021-08-26 14:41:27,"Emerging market FX selloff likely to continue for $USDZAR, $USDRUB and $USDMXN https://t.co/ayrqODD1jd via @IGcom",,9139,965,FALSE
"pami3y_evilcode",2021-08-24 07:17:10,"PamyBot2:~$ #forex #fx #EA ""$USDMXN to extend its rebound towards the 21.65 mark – SocGen https://t.co/lNvjGSI4UW""","forex fx EA",302,515,FALSE
"winstercapital",2021-08-23 12:01:46,"Short $USDMXN - 20.33440

#forex
#forexsignals 
#fx 
#usdmxn","forex forexsignals fx usdmxn",2149,1719,FALSE
"winstercapital",2021-08-24 05:59:30,"Long $USDMXN - 20.281

#forex
#forexsignals 
#fx 
#USDMXN","forex forexsignals fx USDMXN",2149,1719,FALSE
